; CSV, generated by libsigrok4DSL 0.2.0 on Tue Aug 18 11:58:04 2020
; Channels (2/2)
; Sample rate: 100 MHz
; Sample count: 953.707584 M Samples
Time(s), E, D
5,39330001,0,0
5,39330009,0,1
5,39330017,0,0
5,39330026,0,1
5,39330034,0,0
5,39330042,0,1
5,39330051,0,0
5,39330059,0,1
5,39330067,0,0
5,39330076,0,1
5,39330091,0,0
5,39330101,0,1
5,39330109,0,0
5,39330117,0,1
5,39330126,0,0
5,39330134,0,1
5,39330143,0,0
5,3933015,0,1
5,39330159,0,0
5,39330167,0,1
5,39330176,0,0
5,39330189,0,1
5,39330208,0,0
5,39330223,0,1
5,39330241,0,0
5,39330257,0,1
5,39330269,0,0
5,39330277,0,1
5,39330292,0,0
5,39330301,0,1
5,39330311,0,0
5,39330319,0,1
5,39330329,0,0
5,39330342,0,1
5,39330355,0,0
5,39330361,0,1
5,39330377,0,0
5,39330393,0,1
5,39330405,0,0
5,39330412,0,1
5,39330427,0,0
5,39330438,0,1
5,39330445,0,0
5,39330453,0,1
5,39330463,0,0
5,3933047,0,1
5,39330482,0,0
5,39330512,0,1
5,39330562,0,0
5,39330573,0,1
5,39330576,1,1
5,39330583,1,0
5,39330656,1,1
5,3933073,1,0
5,40712929,1,1
5,40712964,1,0
5,40713027,1,1
5,40713046,1,0
5,4071306,1,1
5,40713094,1,0
5,40713103,1,1
5,40713113,1,0
5,40713118,1,1
5,4071313,1,0
5,40713136,1,1
5,40713146,1,0
5,40713158,1,1
5,40713176,1,0
5,40713185,1,1
5,40713194,1,0
5,40713201,1,1
5,40713211,1,0
5,40713217,1,1
5,40713228,1,0
5,40713234,1,1
5,40713244,1,0
5,40713251,1,1
5,40713261,1,0
5,40713273,1,1
5,40713274,0,1
5,40713286,0,0
5,40713293,0,1
5,40713307,0,0
5,40713323,0,1
5,40713335,0,0
5,40713341,0,1
5,40713357,0,0
5,40713372,0,1
5,4071339,0,0
5,40713399,0,1
5,40713408,0,0
5,40713415,0,1
5,40713425,0,0
5,40713432,0,1
5,40713441,0,0
5,40713449,0,1
5,40713458,0,0
5,40713466,0,1
5,40713474,0,0
5,40713483,0,1
5,40713491,0,0
5,40713499,0,1
5,40713508,0,0
5,40713516,0,1
5,40713525,0,0
5,40713539,0,1
5,4071355,0,0
5,40713557,0,1
5,40713573,0,0
5,4071359,0,1
5,407136,0,0
5,40713607,0,1
5,40713623,0,0
5,4071364,0,1
5,40713657,0,0
5,40713673,0,1
5,4071369,0,0
5,40713699,0,1
5,40713707,0,0
5,40713716,0,1
5,40713724,0,0
5,4071374,0,1
5,40713749,0,0
5,40713757,0,1
5,40713766,0,0
5,40713774,0,1
5,40713783,0,0
5,40713791,0,1
5,40713807,0,0
5,40713824,0,1
5,4071384,0,0
5,40713857,0,1
5,40713866,0,0
5,40713874,0,1
5,4071389,0,0
5,40713899,0,1
5,40713907,0,0
5,40713916,0,1
5,40713924,0,0
5,4071394,0,1
5,40713957,0,0
5,40713966,0,1
5,40713974,0,0
5,4071399,0,1
5,40714007,0,0
5,40714023,0,1
5,4071404,0,0
5,40714057,0,1
5,40714066,0,0
5,40714074,0,1
5,40714083,0,0
5,40714091,0,1
5,40714099,0,0
5,40714107,0,1
5,40714123,0,0
5,4071414,0,1
5,40714149,0,0
5,40714157,0,1
5,40714173,0,0
5,4071419,0,1
5,40714206,0,0
5,40714223,0,1
5,40714233,0,0
5,40714241,0,1
5,40714255,0,0
5,40714266,0,1
5,40714274,0,0
5,40714289,0,1
5,40714306,0,0
5,40714323,0,1
5,40714339,0,0
5,40714349,0,1
5,40714358,0,0
5,40714366,0,1
5,40714375,0,0
5,40714388,0,1
5,40714401,0,0
5,40714408,0,1
5,40714417,0,0
5,40714425,0,1
5,4071444,0,0
5,40714454,0,1
5,40714468,0,0
5,40714475,0,1
5,40714485,0,0
5,40714492,0,1
5,40714507,0,0
5,40714517,0,1
5,40714527,0,0
5,4071454,0,1
5,40714559,0,0
5,40714567,0,1
5,40714577,0,0
5,4071459,0,1
5,40714609,0,0
5,40714626,0,1
5,40714643,0,0
5,40714652,0,1
5,40714661,0,0
5,40714668,0,1
5,40714679,0,0
5,40714692,0,1
5,40714704,0,0
5,40714714,0,1
5,40714726,0,0
5,40714743,0,1
5,40714812,0,0
5,4071482,1,0
5,40714827,1,1
5,40714846,1,0
5,4071491,1,1
5,40714943,1,0
5,40718062,1,1
5,40718099,1,0
5,40718109,1,1
5,40718182,1,0
5,40718192,1,1
5,40718213,1,0
5,40718294,1,1
5,40718314,1,0
5,40718365,1,1
5,40718444,1,0
5,40718455,1,1
5,40718465,1,0
5,40718477,1,1
5,40718496,1,0
5,40718511,1,1
5,40718522,1,0
5,40718528,1,1
5,40718561,1,0
5,40718576,1,1
5,40718628,1,0
5,40718644,1,1
5,40718679,1,0
5,40718695,1,1
5,40718728,1,0
5,40718738,1,1
5,40718747,1,0
5,4071876,1,1
5,40718772,1,0
5,40718827,1,1
5,40718863,1,0
5,40718931,1,1
5,40718966,1,0
5,40718973,1,1
5,40718995,1,0
5,40719029,1,1
5,40719064,1,0
5,40719142,1,1
5,40719162,1,0
5,40719175,1,1
5,40719195,1,0
5,4071926,1,1
5,40719299,1,0
5,40719313,1,1
5,40719323,1,0
5,40719388,1,1
5,40719422,1,0
5,40719433,1,1
5,40719443,1,0
5,40719503,1,1
5,40719562,1,0
5,40719611,1,1
5,40719663,1,0
5,40719761,1,1
5,40719795,1,0
5,40719838,1,1
5,40719911,1,0
5,40719927,1,1
5,40719947,1,0
5,40719995,1,1
5,40720016,1,0
5,40720027,1,1
5,40720047,1,0
5,40720111,1,1
5,40720145,1,0
5,40720212,1,1
5,40720262,1,0
5,40720344,1,1
5,40720374,1,0
5,40720446,1,1
5,40720514,1,0
5,4072058,1,1
5,4072063,1,0
5,40720695,1,1
5,40720716,1,0
5,40720722,1,1
5,40720764,1,0
5,40720797,1,1
5,40720848,1,0
5,40721197,1,1
5,40721229,1,0
5,40721496,1,1
5,40721565,1,0
5,41316225,1,1
5,41316258,1,0
5,41316341,1,1
5,41316374,1,0
5,41316424,1,1
5,41316489,1,0
5,41316573,1,1
5,41316608,1,0
5,41316689,1,1
5,41316709,1,0
5,41316722,1,1
5,41316739,1,0
5,4131675,1,1
5,41316758,1,0
5,41316766,1,1
5,41316775,1,0
5,41316841,1,1
5,41316875,1,0
5,41316887,1,1
5,41316906,1,0
5,41316916,1,1
5,41316924,1,0
5,41316987,1,1
5,41317011,1,0
5,41317071,1,1
5,41317109,1,0
5,41317255,1,1
5,41317288,1,0
5,41317324,1,1
5,41317373,1,0
5,41317424,1,1
5,41317474,1,0
5,41317565,1,1
5,4131762,1,0
5,41317688,1,1
5,41317724,1,0
5,41317793,1,1
5,41317813,1,0
5,41317822,1,1
5,41317847,1,0
5,4131789,1,1
5,41317925,1,0
5,41318008,1,1
5,41318055,1,0
5,41318123,1,1
5,41318173,1,0
5,41318238,1,1
5,41318299,1,0
5,4131836,1,1
5,41318425,1,0
5,41318439,1,1
5,41318458,1,0
5,41318522,1,1
5,41318559,1,0
5,41318773,1,1
5,41318795,1,0
5,41318889,1,1
5,41318923,1,0
5,41318989,1,1
5,41319041,1,0
5,41319107,1,1
5,4131913,1,0
5,41319138,1,1
5,41319158,1,0
5,41319226,1,1
5,41319272,1,0
5,41319325,1,1
5,4131939,1,0
5,41319539,1,1
5,41319573,1,0
5,41319674,1,1
5,41319695,1,0
5,41319706,1,1
5,41319718,1,0
5,41319805,1,1
5,41319834,1,0
5,41322674,1,1
5,41322693,1,0
5,41322706,1,1
5,41322739,1,0
5,41322755,1,1
5,41322773,1,0
5,41322787,1,1
5,41322821,1,0
5,4132283,1,1
5,41322839,1,0
5,41322853,1,1
5,4132287,1,0
5,41322879,1,1
5,41322889,1,0
5,41322902,1,1
5,41322914,1,0
5,41322921,1,1
5,4132293,0,0
5,41322937,0,1
5,41322952,0,0
5,41322961,0,1
5,41322971,0,0
5,41322984,0,1
5,41323002,0,0
5,41323011,0,1
5,4132302,0,0
5,41323027,0,1
5,41323037,0,0
5,4132305,0,1
5,41323067,0,0
5,41323077,0,1
5,41323086,0,0
5,41323101,0,1
5,41323111,0,0
5,41323119,0,1
5,41323128,0,0
5,41323136,0,1
5,41323151,0,0
5,41323168,0,1
5,41323178,0,0
5,41323185,0,1
5,41323201,0,0
5,41323218,0,1
5,41323235,0,0
5,41323251,0,1
5,41323268,0,0
5,41323285,0,1
5,41323302,0,0
5,41323318,0,1
5,41323335,0,0
5,41323352,0,1
5,41323368,0,0
5,41323377,0,1
5,41323386,0,0
5,41323401,0,1
5,41323411,0,0
5,41323419,0,1
5,41323435,0,0
5,41323444,0,1
5,41323452,0,0
5,41323468,0,1
5,41323477,0,0
5,41323485,0,1
5,41323501,0,0
5,41323511,0,1
5,41323519,0,0
5,41323527,0,1
5,41323536,0,0
5,41323544,0,1
5,41323552,0,0
5,41323561,0,1
5,41323569,0,0
5,41323585,0,1
5,41323602,0,0
5,41323611,0,1
5,41323619,0,0
5,41323635,0,1
5,41323644,0,0
5,41323652,0,1
5,41323668,0,0
5,41323685,0,1
5,41323701,0,0
5,41323718,0,1
5,41323728,0,0
5,41323735,0,1
5,41323744,0,0
5,41323752,0,1
5,41323761,0,0
5,41323769,0,1
5,41323777,0,0
5,41323786,0,1
5,41323794,0,0
5,41323802,0,1
5,41323817,0,0
5,41323828,0,1
5,41323836,0,0
5,41323844,0,1
5,41323853,0,0
5,41323861,0,1
5,41323869,0,0
5,41323877,0,1
5,41323886,0,0
5,41323894,0,1
5,41323903,0,0
5,41323915,0,1
5,41323934,0,0
5,41323949,0,1
5,41323968,0,0
5,41323983,0,1
5,41323996,0,0
5,41324003,0,1
5,41324019,0,0
5,41324028,0,1
5,41324038,0,0
5,41324045,0,1
5,41324055,0,0
5,41324068,0,1
5,41324081,0,0
5,41324088,0,1
5,41324103,0,0
5,41324119,0,1
5,41324131,0,0
5,41324139,0,1
5,41324154,0,0
5,41324164,0,1
5,41324172,0,0
5,4132418,0,1
5,4132419,0,0
5,41324198,0,1
5,41324207,0,0
5,41324214,0,1
5,41324225,0,0
5,41324238,0,1
5,41324251,0,0
5,41324258,0,1
5,41324289,0,0
5,4132431,1,0
5,4270667,1,1
5,42706703,1,0
5,42706712,1,1
5,42706721,1,0
5,42706732,1,1
5,42706752,1,0
5,42706768,1,1
5,42706784,1,0
5,42706799,1,1
5,42706833,1,0
5,42706842,1,1
5,42706852,1,0
5,42706858,1,1
5,42706869,1,0
5,42706875,1,1
5,42706884,1,0
5,42706898,1,1
5,42706915,1,0
5,42706924,1,1
5,42706933,1,0
5,4270694,1,1
5,42706951,1,0
5,42706957,1,1
5,42706967,1,0
5,42706974,1,1
5,42706983,1,0
5,4270699,1,1
5,42706999,1,0
5,42707,0,0
5,42707012,0,1
5,42707024,0,0
5,42707031,0,1
5,42707047,0,0
5,42707061,0,1
5,42707073,0,0
5,4270708,0,1
5,42707096,0,0
5,42707111,0,1
5,42707129,0,0
5,42707138,0,1
5,42707147,0,0
5,42707155,0,1
5,42707164,0,0
5,42707171,0,1
5,42707181,0,0
5,42707188,0,1
5,42707197,0,0
5,42707205,0,1
5,42707214,0,0
5,42707222,0,1
5,42707231,0,0
5,42707239,0,1
5,42707247,0,0
5,42707255,0,1
5,42707264,0,0
5,42707279,0,1
5,42707289,0,0
5,42707297,0,1
5,42707312,0,0
5,42707329,0,1
5,42707339,0,0
5,42707347,0,1
5,42707362,0,0
5,42707379,0,1
5,42707396,0,0
5,42707413,0,1
5,42707429,0,0
5,42707439,0,1
5,42707447,0,0
5,42707455,0,1
5,42707464,0,0
5,42707479,0,1
5,42707489,0,0
5,42707497,0,1
5,42707505,0,0
5,42707513,0,1
5,42707522,0,0
5,4270753,0,1
5,42707546,0,0
5,42707563,0,1
5,42707579,0,0
5,42707596,0,1
5,42707605,0,0
5,42707613,0,1
5,42707629,0,0
5,42707639,0,1
5,42707647,0,0
5,42707655,0,1
5,42707663,0,0
5,42707679,0,1
5,42707696,0,0
5,42707705,0,1
5,42707713,0,0
5,42707729,0,1
5,42707746,0,0
5,42707763,0,1
5,42707779,0,0
5,42707796,0,1
5,42707805,0,0
5,42707813,0,1
5,42707822,0,0
5,4270783,0,1
5,42707839,0,0
5,42707847,0,1
5,42707862,0,0
5,42707879,0,1
5,42707889,0,0
5,42707897,0,1
5,42707912,0,0
5,42707929,0,1
5,42707945,0,0
5,42707962,0,1
5,42707972,0,0
5,4270798,0,1
5,42707995,0,0
5,42708005,0,1
5,42708013,0,0
5,42708028,0,1
5,42708045,0,0
5,42708062,0,1
5,42708078,0,0
5,42708089,0,1
5,42708097,0,0
5,42708105,0,1
5,42708114,0,0
5,42708127,0,1
5,4270814,0,0
5,42708147,0,1
5,42708157,0,0
5,42708164,0,1
5,4270818,0,0
5,42708194,0,1
5,42708207,0,0
5,42708215,0,1
5,42708224,0,0
5,42708231,0,1
5,42708247,0,0
5,42708256,0,1
5,42708266,0,0
5,42708279,0,1
5,42708298,0,0
5,42708307,0,1
5,42708317,0,0
5,42708329,0,1
5,42708348,0,0
5,42708365,0,1
5,42708382,0,0
5,42708391,0,1
5,427084,0,0
5,42708408,0,1
5,42708418,0,0
5,42708431,0,1
5,42708443,0,0
5,42708451,0,1
5,42708466,0,0
5,42708483,0,1
5,42708529,0,0
5,42708535,0,1
5,42708552,0,0
5,42708565,1,0
5,42708567,1,1
5,42708587,1,0
5,42708649,1,1
5,42708683,1,0
5,42708752,1,1
5,42708787,1,0
5,42711988,1,1
5,4271202,1,0
5,42712032,1,1
5,42712053,1,0
5,42712101,1,1
5,42712184,1,0
5,42712317,1,1
5,42712367,1,0
5,42712381,1,1
5,42712415,1,0
5,42712435,1,1
5,42712446,1,0
5,42712451,1,1
5,42712469,1,0
5,42712518,1,1
5,42712599,1,0
5,42712611,1,1
5,42712659,1,0
5,42712668,1,1
5,42712684,1,0
5,42712694,1,1
5,42712703,1,0
5,42712765,1,1
5,427128,1,0
5,42712881,1,1
5,42712902,1,0
5,42712982,1,1
5,42713018,1,0
5,42713086,1,1
5,4271312,1,0
5,42713126,1,1
5,42713137,1,0
5,42713208,1,1
5,42713253,1,0
5,42713327,1,1
5,42713361,1,0
5,42713432,1,1
5,42713467,1,0
5,42713549,1,1
5,42713572,1,0
5,42713667,1,1
5,42713688,1,0
5,42713699,1,1
5,42713719,1,0
5,42713769,1,1
5,42713836,1,0
5,42714034,1,1
5,42714068,1,0
5,42714318,1,1
5,42714338,1,0
5,4271435,1,1
5,42714369,1,0
5,42714436,1,1
5,42714551,1,0
5,42714771,1,1
5,42714805,1,0
5,42714817,1,1
5,4271485,1,0
5,42715033,1,1
5,42715069,1,0
5,42715151,1,1
5,42715203,1,0
5,43309963,1,1
5,43309983,1,0
5,43310047,1,1
5,43310089,1,0
5,43310161,1,1
5,43310183,1,0
5,43310189,1,1
5,43310203,1,0
5,43310315,1,1
5,4331033,1,0
5,43310389,1,1
5,43310445,1,0
5,43310527,1,1
5,43310572,1,0
5,43310582,1,1
5,43310597,1,0
5,43310633,1,1
5,43310646,1,0
5,43310655,1,1
5,43310695,1,0
5,43310706,1,1
5,43310715,1,0
5,43310729,1,1
5,43310747,1,0
5,43310756,1,1
5,43310765,1,0
5,43310811,1,1
5,43310831,1,0
5,43310839,1,1
5,43310849,1,0
5,43310921,1,1
5,43310965,1,0
5,43311019,1,1
5,43311028,1,0
5,43311037,1,1
5,43311072,1,0
5,43311161,1,1
5,43311188,1,0
5,43311248,1,1
5,43311281,1,0
5,43311363,1,1
5,43311412,1,0
5,43311479,1,1
5,43311524,1,0
5,43311533,1,1
5,43311544,1,0
5,43311596,1,1
5,43311661,1,0
5,43311728,1,1
5,43311796,1,0
5,43311847,1,1
5,43311915,1,0
5,43311979,1,1
5,43312023,1,0
5,43312095,1,1
5,43312129,1,0
5,43312185,1,1
5,43312229,1,0
5,43312313,1,1
5,43312362,1,0
5,43312581,1,1
5,43312613,1,0
5,43312687,1,1
5,43312739,1,0
5,4331281,1,1
5,43312832,1,0
5,43312947,1,1
5,43312991,1,0
5,43313062,1,1
5,43313083,1,0
5,43313159,1,1
5,43313213,1,0
5,43313279,1,1
5,43313313,1,0
5,43316413,1,1
5,43316431,1,0
5,43316444,1,1
5,43316477,1,0
5,43316495,1,1
5,43316513,1,0
5,43316526,1,1
5,43316539,1,0
5,43316545,1,1
5,4331656,1,0
5,43316569,1,1
5,43316578,1,0
5,43316592,1,1
5,4331661,1,0
5,43316619,1,1
5,43316628,1,0
5,43316641,1,1
5,43316654,1,0
5,4331666,1,1
5,43316669,1,0
5,43316674,0,0
5,43316676,0,1
5,43316692,0,0
5,43316701,0,1
5,4331671,0,0
5,43316723,0,1
5,43316741,0,0
5,4331675,0,1
5,43316759,0,0
5,43316767,0,1
5,43316775,0,0
5,43316789,0,1
5,43316807,0,0
5,43316817,0,1
5,43316825,0,0
5,4331684,0,1
5,4331685,0,0
5,43316858,0,1
5,43316867,0,0
5,43316875,0,1
5,4331689,0,0
5,43316907,0,1
5,43316917,0,0
5,43316925,0,1
5,43316941,0,0
5,43316957,0,1
5,43316974,0,0
5,43316991,0,1
5,43317007,0,0
5,43317024,0,1
5,43317041,0,0
5,43317058,0,1
5,43317074,0,0
5,43317091,0,1
5,43317108,0,0
5,43317117,0,1
5,43317125,0,0
5,43317141,0,1
5,4331715,0,0
5,43317158,0,1
5,43317174,0,0
5,43317183,0,1
5,43317191,0,0
5,43317207,0,1
5,43317217,0,0
5,43317225,0,1
5,43317241,0,0
5,4331725,0,1
5,43317258,0,0
5,43317267,0,1
5,43317275,0,0
5,43317283,0,1
5,43317292,0,0
5,433173,0,1
5,43317308,0,0
5,43317324,0,1
5,43317341,0,0
5,4331735,0,1
5,43317358,0,0
5,43317374,0,1
5,43317383,0,0
5,43317391,0,1
5,43317407,0,0
5,43317424,0,1
5,43317441,0,0
5,43317457,0,1
5,43317467,0,0
5,43317475,0,1
5,43317483,0,0
5,43317491,0,1
5,433175,0,0
5,43317508,0,1
5,43317517,0,0
5,43317525,0,1
5,43317533,0,0
5,43317542,0,1
5,43317557,0,0
5,43317567,0,1
5,43317575,0,0
5,43317583,0,1
5,43317592,0,0
5,433176,0,1
5,43317609,0,0
5,43317616,0,1
5,43317625,0,0
5,43317633,0,1
5,43317642,0,0
5,43317655,0,1
5,43317673,0,0
5,43317689,0,1
5,43317707,0,0
5,43317721,0,1
5,43317735,0,0
5,43317743,0,1
5,43317758,0,0
5,43317767,0,1
5,43317777,0,0
5,43317785,0,1
5,43317794,0,0
5,43317807,0,1
5,43317821,0,0
5,43317827,0,1
5,43317843,0,0
5,43317858,0,1
5,43317871,0,0
5,43317878,0,1
5,43317893,0,0
5,43317903,0,1
5,43317912,0,0
5,43317919,0,1
5,4331793,0,0
5,43317936,0,1
5,43317947,0,0
5,43317953,0,1
5,43317963,0,0
5,43317977,0,1
5,43317991,0,0
5,43318049,1,0
5,44699664,1,1
5,44699779,1,0
5,44700467,1,1
5,447005,1,0
5,44700509,1,1
5,44700518,1,0
5,44700529,1,1
5,44700541,1,0
5,4470058,1,1
5,44700598,1,0
5,44700611,1,1
5,44700631,1,0
5,44700646,1,1
5,44700656,1,0
5,44700664,1,1
5,44700679,1,0
5,44700695,1,1
5,44700713,1,0
5,44700721,1,1
5,44700731,1,0
5,44700737,1,1
5,4470074,0,1
5,44700747,0,0
5,44700761,0,1
5,44700772,0,0
5,44700779,0,1
5,44700788,0,0
5,44700795,0,1
5,44700804,0,0
5,44700811,0,1
5,44700827,0,0
5,44700836,0,1
5,44700845,0,0
5,44700858,0,1
5,44700877,0,0
5,44700893,0,1
5,44700909,0,0
5,44700926,0,1
5,44700943,0,0
5,4470096,0,1
5,44700976,0,0
5,44700993,0,1
5,44701003,0,0
5,44701011,0,1
5,4470102,0,0
5,44701028,0,1
5,44701043,0,0
5,4470106,0,1
5,4470107,0,0
5,44701078,0,1
5,44701093,0,0
5,44701111,0,1
5,44701127,0,0
5,44701136,0,1
5,44701144,0,0
5,4470116,0,1
5,44701177,0,0
5,44701194,0,1
5,4470121,0,0
5,4470122,0,1
5,44701228,0,0
5,44701236,0,1
5,44701245,0,0
5,44701253,0,1
5,44701261,0,0
5,44701277,0,1
5,44701286,0,0
5,44701294,0,1
5,44701303,0,0
5,44701311,0,1
5,44701327,0,0
5,44701336,0,1
5,44701344,0,0
5,4470136,0,1
5,44701377,0,0
5,44701394,0,1
5,44701403,0,0
5,44701411,0,1
5,44701427,0,0
5,44701444,0,1
5,44701453,0,0
5,44701461,0,1
5,44701469,0,0
5,44701478,0,1
5,44701493,0,0
5,44701503,0,1
5,44701511,0,0
5,44701519,0,1
5,44701528,0,0
5,44701536,0,1
5,44701545,0,0
5,4470156,0,1
5,4470157,0,0
5,44701577,0,1
5,44701586,0,0
5,44701594,0,1
5,44701603,0,0
5,44701611,0,1
5,44701619,0,0
5,44701628,0,1
5,44701643,0,0
5,4470166,0,1
5,44701677,0,0
5,44701693,0,1
5,4470171,0,0
5,44701727,0,1
5,44701737,0,0
5,44701744,0,1
5,44701753,0,0
5,44701761,0,1
5,44701769,0,0
5,44701778,0,1
5,44701791,0,0
5,44701803,0,1
5,44701811,0,0
5,44701825,0,1
5,44701843,0,0
5,44701853,0,1
5,44701862,0,0
5,44701875,0,1
5,44701893,0,0
5,44701903,0,1
5,44701913,0,0
5,4470192,0,1
5,4470193,0,0
5,44701937,0,1
5,44701947,0,0
5,44701959,0,1
5,44701972,0,0
5,44701979,0,1
5,44701989,0,0
5,44701996,0,1
5,44702011,0,0
5,44702021,0,1
5,44702031,0,0
5,44702038,0,1
5,44702048,0,0
5,44702061,0,1
5,44702079,0,0
5,44702095,0,1
5,44702113,0,0
5,44702122,0,1
5,44702132,0,0
5,44702139,0,1
5,44702149,0,0
5,44702156,0,1
5,44702165,0,0
5,44702173,0,1
5,44702182,0,0
5,44702195,0,1
5,44702208,0,0
5,44702218,0,1
5,44702227,0,0
5,44702231,0,1
5,44702249,0,0
5,44702313,0,1
5,44702324,1,1
5,44702363,1,0
5,44702419,1,1
5,44702487,1,0
5,44702499,1,1
5,44702621,1,0
5,44705881,1,1
5,44705926,1,0
5,44706015,1,1
5,44706035,1,0
5,44706099,1,1
5,44706132,1,0
5,44706191,1,1
5,4470625,1,0
5,44706332,1,1
5,4470637,1,0
5,4470638,1,1
5,44706391,1,0
5,44706447,1,1
5,44706498,1,0
5,44706563,1,1
5,44706595,1,0
5,44706673,1,1
5,4470671,1,0
5,44706799,1,1
5,4470682,1,0
5,44706831,1,1
5,44706842,1,0
5,44706892,1,1
5,44706947,1,0
5,44707024,1,1
5,44707115,1,0
5,44707131,1,1
5,44707151,1,0
5,44707325,1,1
5,44707366,1,0
5,44707447,1,1
5,44707485,1,0
5,44707557,1,1
5,44707611,1,0
5,44707681,1,1
5,44707703,1,0
5,44707713,1,1
5,44707749,1,0
5,447078,1,1
5,44707837,1,0
5,44707848,1,1
5,44707949,1,0
5,44708016,1,1
5,44708059,1,0
5,44708118,1,1
5,44708189,1,0
5,44708199,1,1
5,44708236,1,0
5,44708246,1,1
5,447083,1,0
5,447087,1,1
5,44708749,1,0
5,45302113,1,1
5,45302229,1,0
5,45303594,1,1
5,45303664,1,0
5,45303676,1,1
5,45303779,1,0
5,4530379,1,1
5,4530381,1,0
5,4530382,1,1
5,4530383,1,0
5,45303925,1,1
5,45303945,1,0
5,45304008,1,1
5,45304043,1,0
5,45304125,1,1
5,45304175,1,0
5,45304211,1,1
5,45304261,1,0
5,45304325,1,1
5,45304378,1,0
5,45304426,1,1
5,45304448,1,0
5,45304457,1,1
5,45304493,1,0
5,45304544,1,1
5,45304587,1,0
5,45304595,1,1
5,45304605,1,0
5,45304611,1,1
5,45304622,1,0
5,45304677,1,1
5,45304711,1,0
5,45304786,1,1
5,45304827,1,0
5,45304902,1,1
5,45304931,1,0
5,45304944,1,1
5,45304961,1,0
5,45305025,1,1
5,45305054,1,0
5,45305161,1,1
5,45305178,1,0
5,45305246,1,1
5,45305279,1,0
5,45305291,1,1
5,45305325,1,0
5,45305363,1,1
5,45305443,1,0
5,45305453,1,1
5,45305463,1,0
5,45305475,1,1
5,45305501,1,0
5,45305552,1,1
5,45305603,1,0
5,45305614,1,1
5,45305626,1,0
5,45305685,1,1
5,45305717,1,0
5,45305726,1,1
5,45305746,1,0
5,45305778,1,1
5,4530586,1,0
5,45305926,1,1
5,4530596,1,0
5,45306027,1,1
5,45306063,1,0
5,45306131,1,1
5,45306209,1,0
5,45306287,1,1
5,4530634,1,0
5,45306525,1,1
5,45306546,1,0
5,45306557,1,1
5,45306577,1,0
5,45306644,1,1
5,45306677,1,0
5,45306761,1,1
5,4530681,1,0
5,45306876,1,1
5,45306913,1,0
5,45306925,1,1
5,45306951,1,0
5,45306963,1,1
5,45306998,1,0
5,45307007,1,1
5,45307043,1,0
5,45307127,1,1
5,45307162,1,0
5,45310144,1,1
5,45310176,1,0
5,45310186,1,1
5,45310195,1,0
5,45310207,1,1
5,4531022,1,0
5,45310229,1,1
5,45310241,1,0
5,45310258,1,1
5,4531027,1,0
5,45310275,1,1
5,45310287,1,0
5,45310292,1,1
5,45310303,1,0
5,45310309,1,1
5,45310324,1,0
5,45310341,1,1
5,45310357,1,0
5,45310366,1,1
5,45310376,1,0
5,45310382,1,1
5,45310392,1,0
5,45310405,1,1
5,4531041,0,1
5,45310423,0,0
5,45310431,0,1
5,45310441,0,0
5,45310448,0,1
5,45310457,0,0
5,45310465,0,1
5,45310474,0,0
5,45310487,0,1
5,45310499,0,0
5,45310506,0,1
5,45310515,0,0
5,45310522,0,1
5,45310538,0,0
5,45310548,0,1
5,45310556,0,0
5,45310564,0,1
5,45310573,0,0
5,45310581,0,1
5,45310589,0,0
5,45310604,0,1
5,45310621,0,0
5,45310631,0,1
5,45310639,0,0
5,45310648,0,1
5,45310656,0,0
5,45310671,0,1
5,45310689,0,0
5,45310705,0,1
5,45310715,0,0
5,45310723,0,1
5,45310738,0,0
5,45310755,0,1
5,45310765,0,0
5,45310773,0,1
5,45310789,0,0
5,45310805,0,1
5,45310815,0,0
5,45310822,0,1
5,45310831,0,0
5,45310839,0,1
5,45310848,0,0
5,45310856,0,1
5,45310872,0,0
5,45310881,0,1
5,45310889,0,0
5,45310897,0,1
5,45310906,0,0
5,45310921,0,1
5,45310931,0,0
5,45310939,0,1
5,45310955,0,0
5,45310972,0,1
5,45310981,0,0
5,45310989,0,1
5,45311005,0,0
5,45311015,0,1
5,45311022,0,0
5,45311031,0,1
5,45311039,0,0
5,45311047,0,1
5,45311056,0,0
5,45311064,0,1
5,45311073,0,0
5,45311088,0,1
5,45311098,0,0
5,45311106,0,1
5,45311114,0,0
5,45311123,0,1
5,45311138,0,0
5,45311155,0,1
5,45311165,0,0
5,45311173,0,1
5,45311188,0,0
5,45311205,0,1
5,45311215,0,0
5,45311222,0,1
5,45311238,0,0
5,45311255,0,1
5,45311271,0,0
5,45311281,0,1
5,45311289,0,0
5,45311297,0,1
5,45311306,0,0
5,45311314,0,1
5,45311323,0,0
5,45311337,0,1
5,45311348,0,0
5,45311355,0,1
5,4531137,0,0
5,45311381,0,1
5,4531139,0,0
5,45311397,0,1
5,45311407,0,0
5,45311414,0,1
5,45311423,0,0
5,45311436,0,1
5,45311449,0,0
5,45311456,0,1
5,45311472,0,0
5,45311481,0,1
5,45311491,0,0
5,45311498,0,1
5,45311508,0,0
5,45311521,0,1
5,45311534,0,0
5,45311541,0,1
5,45311551,0,0
5,45311558,0,1
5,45311573,0,0
5,45311589,0,1
5,45311607,0,0
5,45311617,0,1
5,45311627,0,0
5,45311633,0,1
5,45311644,0,0
5,45311658,0,1
5,45311669,0,0
5,45311677,0,1
